time,stn,rre150m0,year,month,precip_annual,cluster_pca_h,precip_cluster_mean_monthly,precip_cluster_mean_annual
2002-01-01,SIO,14.2,2002,1,689.7,2,27.9,1226.2142857142858
2002-02-01,SIO,51.3,2002,2,689.7,2,85.02857142857142,1226.2142857142858
2002-03-01,SIO,49.7,2002,3,689.7,2,65.42857142857143,1226.2142857142858
2002-04-01,SIO,24.7,2002,4,689.7,2,38.08571428571429,1226.2142857142858
2002-05-01,SIO,87.6,2002,5,689.7,2,142.2,1226.2142857142858
2002-06-01,SIO,59.1,2002,6,689.7,2,87.85714285714286,1226.2142857142858
2002-07-01,SIO,64.4,2002,7,689.7,2,111.31428571428572,1226.2142857142858
2002-08-01,SIO,65.8,2002,8,689.7,2,142.81428571428572,1226.2142857142858
2002-09-01,SIO,32.2,2002,9,689.7,2,79.88571428571429,1226.2142857142858
2002-10-01,SIO,52.6,2002,10,689.7,2,138.72857142857143,1226.2142857142858
2002-11-01,SIO,137.4,2002,11,689.7,2,225.70000000000002,1226.2142857142858
2002-12-01,SIO,50.7,2002,12,689.7,2,81.27142857142857,1226.2142857142858
2003-01-01,SIO,46.3,2003,1,426.59999999999997,2,77.88571428571429,771.2
2003-02-01,SIO,18.6,2003,2,426.59999999999997,2,31.457142857142856,771.2
2003-03-01,SIO,7,2003,3,426.59999999999997,2,24.67142857142857,771.2
2003-04-01,SIO,27.5,2003,4,426.59999999999997,2,59,771.2
2003-05-01,SIO,27.1,2003,5,426.59999999999997,2,70.47142857142858,771.2
2003-06-01,SIO,66.6,2003,6,426.59999999999997,2,50.614285714285714,771.2
2003-07-01,SIO,39.8,2003,7,426.59999999999997,2,84.92857142857143,771.2
2003-08-01,SIO,75.5,2003,8,426.59999999999997,2,92.15714285714286,771.2
2003-09-01,SIO,12.5,2003,9,426.59999999999997,2,54.05714285714286,771.2
2003-10-01,SIO,69.1,2003,10,426.59999999999997,2,141.65714285714284,771.2
2003-11-01,SIO,20.6,2003,11,426.59999999999997,2,48.471428571428575,771.2
2003-12-01,SIO,16,2003,12,426.59999999999997,2,35.82857142857143,771.2
2004-01-01,SIO,122.6,2004,1,477,2,167.47142857142856,987.3142857142857
2004-02-01,SIO,6.9,2004,2,477,2,30.942857142857143,987.3142857142857
2004-03-01,SIO,11.5,2004,3,477,2,52.51428571428571,987.3142857142857
2004-04-01,SIO,10.3,2004,4,477,2,34.72857142857143,987.3142857142857
2004-05-01,SIO,30.5,2004,5,477,2,71.7,987.3142857142857
2004-06-01,SIO,53.9,2004,6,477,2,91.75714285714285,987.3142857142857
2004-07-01,SIO,34,2004,7,477,2,85.94285714285714,987.3142857142857
2004-08-01,SIO,89.8,2004,8,477,2,169.32857142857142,987.3142857142857
2004-09-01,SIO,10.9,2004,9,477,2,50.18571428571428,987.3142857142857
2004-10-01,SIO,44,2004,10,477,2,148.24285714285713,987.3142857142857
2004-11-01,SIO,20.4,2004,11,477,2,27.485714285714284,987.3142857142857
2004-12-01,SIO,42.2,2004,12,477,2,57.01428571428571,987.3142857142857
2005-01-01,SIO,36.5,2005,1,499.6,2,54.41428571428571,844.8285714285714
2005-02-01,SIO,24.9,2005,2,499.6,2,50.75714285714286,844.8285714285714
2005-03-01,SIO,13.9,2005,3,499.6,2,37.67142857142857,844.8285714285714
2005-04-01,SIO,69.2,2005,4,499.6,2,107.92857142857143,844.8285714285714
2005-05-01,SIO,36.1,2005,5,499.6,2,87.68571428571428,844.8285714285714
2005-06-01,SIO,49.3,2005,6,499.6,2,72.91428571428571,844.8285714285714
2005-07-01,SIO,55,2005,7,499.6,2,84.71428571428571,844.8285714285714
2005-08-01,SIO,82.1,2005,8,499.6,2,117.47142857142858,844.8285714285714
2005-09-01,SIO,34.3,2005,9,499.6,2,62.42857142857143,844.8285714285714
2005-10-01,SIO,24.5,2005,10,499.6,2,62.52857142857143,844.8285714285714
2005-11-01,SIO,7.6,2005,11,499.6,2,29.285714285714285,844.8285714285714
2005-12-01,SIO,66.2,2005,12,499.6,2,77.02857142857142,844.8285714285714
2006-01-01,SIO,9.8,2006,1,604.4,2,20.900000000000002,1124.7571428571428
2006-02-01,SIO,57,2006,2,604.4,2,58.48571428571429,1124.7571428571428
2006-03-01,SIO,128.8,2006,3,604.4,2,167.12857142857143,1124.7571428571428
2006-04-01,SIO,68.8,2006,4,604.4,2,135.18571428571428,1124.7571428571428
2006-05-01,SIO,58,2006,5,604.4,2,145.72857142857143,1124.7571428571428
2006-06-01,SIO,29.6,2006,6,604.4,2,51.357142857142854,1124.7571428571428
2006-07-01,SIO,37.9,2006,7,604.4,2,53.27142857142857,1124.7571428571428
2006-08-01,SIO,84.1,2006,8,604.4,2,180.47142857142856,1124.7571428571428
2006-09-01,SIO,26.4,2006,9,604.4,2,116.17142857142856,1124.7571428571428
2006-10-01,SIO,36.6,2006,10,604.4,2,77.08571428571429,1124.7571428571428
2006-11-01,SIO,35,2006,11,604.4,2,53.05714285714286,1124.7571428571428
2006-12-01,SIO,32.4,2006,12,604.4,2,65.91428571428571,1124.7571428571428
2007-01-01,SIO,61.5,2007,1,757.4,2,78.74285714285715,1234.8
2007-02-01,SIO,64.5,2007,2,757.4,2,87,1234.8
2007-03-01,SIO,40.1,2007,3,757.4,2,95.82857142857144,1234.8
2007-04-01,SIO,1.4,2007,4,757.4,2,19.442857142857143,1234.8
2007-05-01,SIO,102.6,2007,5,757.4,2,161.54285714285714,1234.8
2007-06-01,SIO,89.1,2007,6,757.4,2,165.35714285714286,1234.8
2007-07-01,SIO,153.6,2007,7,757.4,2,181.42857142857144,1234.8
2007-08-01,SIO,107.2,2007,8,757.4,2,202.25714285714287,1234.8
2007-09-01,SIO,20.7,2007,9,757.4,2,62.72857142857143,1234.8
2007-10-01,SIO,21.1,2007,10,757.4,2,18.285714285714285,1234.8
2007-11-01,SIO,15.6,2007,11,757.4,2,57.44285714285714,1234.8
2007-12-01,SIO,80,2007,12,757.4,2,104.74285714285713,1234.8
2008-01-01,SIO,53.1,2008,1,561.3,2,66.32857142857142,1031.2857142857142
2008-02-01,SIO,8.4,2008,2,561.3,2,31.214285714285715,1031.2857142857142
2008-03-01,SIO,51.1,2008,3,561.3,2,84.92857142857143,1031.2857142857142
2008-04-01,SIO,27.9,2008,4,561.3,2,126.52857142857142,1031.2857142857142
2008-05-01,SIO,8.8,2008,5,561.3,2,56.471428571428575,1031.2857142857142
2008-06-01,SIO,45.9,2008,6,561.3,2,67.48571428571428,1031.2857142857142
2008-07-01,SIO,61.1,2008,7,561.3,2,121.91428571428571,1031.2857142857142
2008-08-01,SIO,59.5,2008,8,561.3,2,113.05714285714285,1031.2857142857142
2008-09-01,SIO,56.3,2008,9,561.3,2,121.77142857142857,1031.2857142857142
2008-10-01,SIO,43.7,2008,10,561.3,2,105.47142857142858,1031.2857142857142
2008-11-01,SIO,72.6,2008,11,561.3,2,44.17142857142857,1031.2857142857142
2008-12-01,SIO,72.9,2008,12,561.3,2,91.94285714285714,1031.2857142857142
2009-01-01,SIO,56.2,2009,1,516,2,46.971428571428575,895.9285714285714
2009-02-01,SIO,27.9,2009,2,516,2,58.42857142857143,895.9285714285714
2009-03-01,SIO,23.4,2009,3,516,2,77.98571428571428,895.9285714285714
2009-04-01,SIO,36.8,2009,4,516,2,27.128571428571426,895.9285714285714
2009-05-01,SIO,24.5,2009,5,516,2,55.84285714285714,895.9285714285714
2009-06-01,SIO,40.6,2009,6,516,2,111.42857142857143,895.9285714285714
2009-07-01,SIO,85.3,2009,7,516,2,111.65714285714286,895.9285714285714
2009-08-01,SIO,16.4,2009,8,516,2,56.44285714285714,895.9285714285714
2009-09-01,SIO,17.3,2009,9,516,2,52.042857142857144,895.9285714285714
2009-10-01,SIO,11.7,2009,10,516,2,44.14285714285714,895.9285714285714
2009-11-01,SIO,68.3,2009,11,516,2,121.3,895.9285714285714
2009-12-01,SIO,107.6,2009,12,516,2,132.55714285714285,895.9285714285714
2010-01-01,SIO,11.1,2010,1,480,2,37.82857142857143,866.8571428571429
2010-02-01,SIO,29.2,2010,2,480,2,62.55714285714286,866.8571428571429
2010-03-01,SIO,28.6,2010,3,480,2,57.15714285714286,866.8571428571429
2010-04-01,SIO,6.4,2010,4,480,2,22.814285714285713,866.8571428571429
2010-05-01,SIO,121,2010,5,480,2,124.97142857142858,866.8571428571429
2010-06-01,SIO,20.4,2010,6,480,2,74.58571428571429,866.8571428571429
2010-07-01,SIO,73.1,2010,7,480,2,68.05714285714285,866.8571428571429
2010-08-01,SIO,45.6,2010,8,480,2,148.5,866.8571428571429
2010-09-01,SIO,21.7,2010,9,480,2,49.25714285714286,866.8571428571429
2010-10-01,SIO,16.7,2010,10,480,2,36.48571428571429,866.8571428571429
2010-11-01,SIO,36.9,2010,11,480,2,83.47142857142858,866.8571428571429
2010-12-01,SIO,69.3,2010,12,480,2,101.17142857142858,866.8571428571429
2011-01-01,SIO,24.5,2011,1,484.5,2,44.48571428571429,811.5142857142857
2011-02-01,SIO,6.6,2011,2,484.5,2,25.7,811.5142857142857
2011-03-01,SIO,12.1,2011,3,484.5,2,26.142857142857142,811.5142857142857
2011-04-01,SIO,5,2011,4,484.5,2,22.7,811.5142857142857
2011-05-01,SIO,46.1,2011,5,484.5,2,66.84285714285714,811.5142857142857
2011-06-01,SIO,43.1,2011,6,484.5,2,87.42857142857143,811.5142857142857
2011-07-01,SIO,68.8,2011,7,484.5,2,124.67142857142856,811.5142857142857
2011-08-01,SIO,25.2,2011,8,484.5,2,72.94285714285714,811.5142857142857
2011-09-01,SIO,39.8,2011,9,484.5,2,69.21428571428571,811.5142857142857
2011-10-01,SIO,34.6,2011,10,484.5,2,68.87142857142857,811.5142857142857
2011-11-01,SIO,0.1,2011,11,484.5,2,6.199999999999999,811.5142857142857
2011-12-01,SIO,178.6,2011,12,484.5,2,196.31428571428572,811.5142857142857
2012-01-01,SIO,56.6,2012,1,614.7,2,98.87142857142857,1154.4285714285716
2012-02-01,SIO,0,2012,2,614.7,2,13.471428571428572,1154.4285714285716
2012-03-01,SIO,5.6,2012,3,614.7,2,16.65714285714286,1154.4285714285716
2012-04-01,SIO,55.9,2012,4,614.7,2,93,1154.4285714285716
2012-05-01,SIO,46.6,2012,5,614.7,2,74.82857142857142,1154.4285714285716
2012-06-01,SIO,37.6,2012,6,614.7,2,127.54285714285714,1154.4285714285716
2012-07-01,SIO,50.3,2012,7,614.7,2,110.92857142857143,1154.4285714285716
2012-08-01,SIO,66.2,2012,8,614.7,2,123.34285714285714,1154.4285714285716
2012-09-01,SIO,50.7,2012,9,614.7,2,101.82857142857142,1154.4285714285716
2012-10-01,SIO,39.1,2012,10,614.7,2,96.38571428571429,1154.4285714285716
2012-11-01,SIO,53.9,2012,11,614.7,2,132.47142857142856,1154.4285714285716
2012-12-01,SIO,152.2,2012,12,614.7,2,165.1,1154.4285714285716
2013-01-01,SIO,21.8,2013,1,567.7,2,50.871428571428574,1066.5857142857142
2013-02-01,SIO,58,2013,2,567.7,2,71.94285714285715,1066.5857142857142
2013-03-01,SIO,29.5,2013,3,567.7,2,62.34285714285714,1066.5857142857142
2013-04-01,SIO,45.9,2013,4,567.7,2,92.84285714285714,1066.5857142857142
2013-05-01,SIO,86,2013,5,567.7,2,141.78571428571428,1066.5857142857142
2013-06-01,SIO,19.8,2013,6,567.7,2,79.01428571428572,1066.5857142857142
2013-07-01,SIO,51.5,2013,7,567.7,2,103.3,1066.5857142857142
2013-08-01,SIO,30.8,2013,8,567.7,2,62.07142857142857,1066.5857142857142
2013-09-01,SIO,44.9,2013,9,567.7,2,93.0142857142857,1066.5857142857142
2013-10-01,SIO,66.4,2013,10,567.7,2,118.18571428571428,1066.5857142857142
2013-11-01,SIO,96.3,2013,11,567.7,2,121.72857142857143,1066.5857142857142
2013-12-01,SIO,16.8,2013,12,567.7,2,69.48571428571428,1066.5857142857142
2014-01-01,SIO,42.1,2014,1,529.6999999999999,2,67.97142857142858,1014.6428571428572
2014-02-01,SIO,79.1,2014,2,529.6999999999999,2,93.44285714285715,1014.6428571428572
2014-03-01,SIO,4.8,2014,3,529.6999999999999,2,25.71428571428571,1014.6428571428572
2014-04-01,SIO,28.6,2014,4,529.6999999999999,2,74.11428571428571,1014.6428571428572
2014-05-01,SIO,34.4,2014,5,529.6999999999999,2,97.34285714285714,1014.6428571428572
2014-06-01,SIO,17.3,2014,6,529.6999999999999,2,72.01428571428572,1014.6428571428572
2014-07-01,SIO,105.7,2014,7,529.6999999999999,2,213.4142857142857,1014.6428571428572
2014-08-01,SIO,87.1,2014,8,529.6999999999999,2,106.72857142857143,1014.6428571428572
2014-09-01,SIO,15,2014,9,529.6999999999999,2,39.2,1014.6428571428572
2014-10-01,SIO,29.4,2014,10,529.6999999999999,2,86.52857142857142,1014.6428571428572
2014-11-01,SIO,45.4,2014,11,529.6999999999999,2,84.24285714285715,1014.6428571428572
2014-12-01,SIO,40.8,2014,12,529.6999999999999,2,53.92857142857143,1014.6428571428572
2015-01-01,SIO,55.5,2015,1,500.1,2,94.18571428571428,839.4571428571428
2015-02-01,SIO,10.3,2015,2,500.1,2,37.91428571428572,839.4571428571428
2015-03-01,SIO,63.1,2015,3,500.1,2,76.17142857142858,839.4571428571428
2015-04-01,SIO,20.4,2015,4,500.1,2,87.28571428571428,839.4571428571428
2015-05-01,SIO,114.5,2015,5,500.1,2,136.54285714285714,839.4571428571428
2015-06-01,SIO,34.6,2015,6,500.1,2,92.8,839.4571428571428
2015-07-01,SIO,40,2015,7,500.1,2,44.18571428571428,839.4571428571428
2015-08-01,SIO,73.1,2015,8,500.1,2,72.52857142857142,839.4571428571428
2015-09-01,SIO,13.3,2015,9,500.1,2,71.37142857142857,839.4571428571428
2015-10-01,SIO,29.3,2015,10,500.1,2,41.68571428571428,839.4571428571428
2015-11-01,SIO,42.1,2015,11,500.1,2,71.04285714285714,839.4571428571428
2015-12-01,SIO,3.9,2015,12,500.1,2,13.742857142857142,839.4571428571428
2016-01-01,SIO,127.3,2016,1,586.5,2,158.87142857142857,1106.857142857143
2016-02-01,SIO,87.3,2016,2,586.5,2,103.21428571428571,1106.857142857143
2016-03-01,SIO,18.1,2016,3,586.5,2,46.58571428571429,1106.857142857143
2016-04-01,SIO,39.4,2016,4,586.5,2,121.21428571428572,1106.857142857143
2016-05-01,SIO,75.1,2016,5,586.5,2,151.77142857142857,1106.857142857143
2016-06-01,SIO,44.4,2016,6,586.5,2,162.3,1106.857142857143
2016-07-01,SIO,46.6,2016,7,586.5,2,93.78571428571429,1106.857142857143
2016-08-01,SIO,26.6,2016,8,586.5,2,52.142857142857146,1106.857142857143
2016-09-01,SIO,14.2,2016,9,586.5,2,48.114285714285714,1106.857142857143
2016-10-01,SIO,32.3,2016,10,586.5,2,71.48571428571428,1106.857142857143
2016-11-01,SIO,75.2,2016,11,586.5,2,96.11428571428571,1106.857142857143
2016-12-01,SIO,0,2016,12,586.5,2,1.2571428571428571,1106.857142857143
2017-01-01,SIO,31.5,2017,1,565.3,2,50.6,888.4142857142857
2017-02-01,SIO,39.3,2017,2,565.3,2,59.385714285714286,888.4142857142857
2017-03-01,SIO,61.6,2017,3,565.3,2,72.41428571428571,888.4142857142857
2017-04-01,SIO,20.8,2017,4,565.3,2,55.82857142857143,888.4142857142857
2017-05-01,SIO,43.9,2017,5,565.3,2,87.28571428571429,888.4142857142857
2017-06-01,SIO,67.8,2017,6,565.3,2,72.15714285714286,888.4142857142857
2017-07-01,SIO,50.6,2017,7,565.3,2,95.38571428571429,888.4142857142857
2017-08-01,SIO,69.6,2017,8,565.3,2,90.4,888.4142857142857
2017-09-01,SIO,10.8,2017,9,565.3,2,52.94285714285714,888.4142857142857
2017-10-01,SIO,12.2,2017,10,565.3,2,36.142857142857146,888.4142857142857
2017-11-01,SIO,43.3,2017,11,565.3,2,84.81428571428572,888.4142857142857
2017-12-01,SIO,113.9,2017,12,565.3,2,131.05714285714285,888.4142857142857
2018-01-01,SIO,197,2018,1,633.1,2,188.45714285714286,938.4428571428571
2018-02-01,SIO,29.9,2018,2,633.1,2,40.42857142857143,938.4428571428571
2018-03-01,SIO,30.8,2018,3,633.1,2,85.48571428571428,938.4428571428571
2018-04-01,SIO,29.3,2018,4,633.1,2,25.357142857142858,938.4428571428571
2018-05-01,SIO,36.8,2018,5,633.1,2,108.92857142857143,938.4428571428571
2018-06-01,SIO,25.8,2018,6,633.1,2,72.17142857142856,938.4428571428571
2018-07-01,SIO,25,2018,7,633.1,2,71.3,938.4428571428571
2018-08-01,SIO,82.3,2018,8,633.1,2,87.82857142857142,938.4428571428571
2018-09-01,SIO,20.4,2018,9,633.1,2,35.75714285714286,938.4428571428571
2018-10-01,SIO,38.1,2018,10,633.1,2,36.44285714285714,938.4428571428571
2018-11-01,SIO,7,2018,11,633.1,2,33.07142857142857,938.4428571428571
2018-12-01,SIO,110.7,2018,12,633.1,2,153.21428571428572,938.4428571428571
2019-01-01,SIO,25.1,2019,1,607.5,2,55.22857142857143,1003.4571428571429
2019-02-01,SIO,17,2019,2,607.5,2,38.214285714285715,1003.4571428571429
2019-03-01,SIO,37.4,2019,3,607.5,2,70.41428571428571,1003.4571428571429
2019-04-01,SIO,28.2,2019,4,607.5,2,60.07142857142857,1003.4571428571429
2019-05-01,SIO,51,2019,5,607.5,2,100,1003.4571428571429
2019-06-01,SIO,52.8,2019,6,607.5,2,106.32857142857142,1003.4571428571429
2019-07-01,SIO,76.1,2019,7,607.5,2,88.87142857142857,1003.4571428571429
2019-08-01,SIO,82.1,2019,8,607.5,2,108.81428571428572,1003.4571428571429
2019-09-01,SIO,4.9,2019,9,607.5,2,47.25714285714286,1003.4571428571429
2019-10-01,SIO,47.9,2019,10,607.5,2,121.68571428571428,1003.4571428571429
2019-11-01,SIO,78.2,2019,11,607.5,2,94.45714285714286,1003.4571428571429
2019-12-01,SIO,106.8,2019,12,607.5,2,112.11428571428571,1003.4571428571429
2020-01-01,SIO,24.2,2020,1,545,2,30.84285714285714,888.9428571428572
2020-02-01,SIO,78.6,2020,2,545,2,111.02857142857142,888.9428571428572
2020-03-01,SIO,64.2,2020,3,545,2,65.17142857142858,888.9428571428572
2020-04-01,SIO,23.1,2020,4,545,2,34.642857142857146,888.9428571428572
2020-05-01,SIO,47.4,2020,5,545,2,76.38571428571429,888.9428571428572
2020-06-01,SIO,46.9,2020,6,545,2,110.17142857142856,888.9428571428572
2020-07-01,SIO,39.7,2020,7,545,2,37.6,888.9428571428572
2020-08-01,SIO,80.5,2020,8,545,2,122.32857142857144,888.9428571428572
2020-09-01,SIO,35.2,2020,9,545,2,63.471428571428575,888.9428571428572
2020-10-01,SIO,66.8,2020,10,545,2,132.27142857142857,888.9428571428572
2020-11-01,SIO,4.6,2020,11,545,2,21.485714285714288,888.9428571428572
2020-12-01,SIO,33.8,2020,12,545,2,83.54285714285714,888.9428571428572
2021-01-01,SIO,100.1,2021,1,695.7,2,141.77142857142857,1099.2571428571428
2021-02-01,SIO,30.8,2021,2,695.7,2,36.614285714285714,1099.2571428571428
2021-03-01,SIO,31.8,2021,3,695.7,2,57.07142857142857,1099.2571428571428
2021-04-01,SIO,19.5,2021,4,695.7,2,34.34285714285714,1099.2571428571428
2021-05-01,SIO,107.6,2021,5,695.7,2,152.6142857142857,1099.2571428571428
2021-06-01,SIO,42.7,2021,6,695.7,2,145.2,1099.2571428571428
2021-07-01,SIO,133.9,2021,7,695.7,2,199.9857142857143,1099.2571428571428
2021-08-01,SIO,41.4,2021,8,695.7,2,69.9,1099.2571428571428
2021-09-01,SIO,50.5,2021,9,695.7,2,51.84285714285714,1099.2571428571428
2021-10-01,SIO,17.6,2021,10,695.7,2,53.05714285714286,1099.2571428571428
2021-11-01,SIO,15.7,2021,11,695.7,2,27.957142857142856,1099.2571428571428
2021-12-01,SIO,104.1,2021,12,695.7,2,128.9,1099.2571428571428
2022-01-01,SIO,11.7,2022,1,486.1,2,32.971428571428575,849.9
2022-02-01,SIO,25.8,2022,2,486.1,2,62.2,849.9
2022-03-01,SIO,6.5,2022,3,486.1,2,20.442857142857143,849.9
2022-04-01,SIO,27.5,2022,4,486.1,2,80.7,849.9
2022-05-01,SIO,30.5,2022,5,486.1,2,39.68571428571428,849.9
2022-06-01,SIO,52.3,2022,6,486.1,2,92.02857142857142,849.9
2022-07-01,SIO,29.4,2022,7,486.1,2,43.51428571428571,849.9
2022-08-01,SIO,36.4,2022,8,486.1,2,81.55714285714285,849.9
2022-09-01,SIO,46,2022,9,486.1,2,135.81428571428572,849.9
2022-10-01,SIO,77.7,2022,10,486.1,2,78.25714285714285,849.9
2022-11-01,SIO,52,2022,11,486.1,2,84.34285714285714,849.9
2022-12-01,SIO,90.3,2022,12,486.1,2,98.38571428571429,849.9
2023-01-01,SIO,46.2,2023,1,822.1,2,63.714285714285715,1113.4285714285713
2023-02-01,SIO,0.1,2023,2,822.1,2,8.871428571428572,1113.4285714285713
2023-03-01,SIO,123.8,2023,3,822.1,2,108.64285714285714,1113.4285714285713
2023-04-01,SIO,67.8,2023,4,822.1,2,88.81428571428572,1113.4285714285713
2023-05-01,SIO,23.6,2023,5,822.1,2,63.4,1113.4285714285713
2023-06-01,SIO,35.7,2023,6,822.1,2,56.08571428571429,1113.4285714285713
2023-07-01,SIO,78.4,2023,7,822.1,2,77.75714285714285,1113.4285714285713
2023-08-01,SIO,58.4,2023,8,822.1,2,104.15714285714286,1113.4285714285713
2023-09-01,SIO,35.7,2023,9,822.1,2,62.7,1113.4285714285713
2023-10-01,SIO,47.5,2023,10,822.1,2,112.77142857142857,1113.4285714285713
2023-11-01,SIO,186.1,2023,11,822.1,2,224.78571428571428,1113.4285714285713
2023-12-01,SIO,118.8,2023,12,822.1,2,141.72857142857143,1113.4285714285713
2000-01-01,SMA,30.5,2000,1,1156.7,2,28,968.6
2000-02-01,SMA,136.4,2000,2,1156.7,2,115.14285714285714,968.6
2000-03-01,SMA,85.7,2000,3,1156.7,2,46.58571428571429,968.6
2000-04-01,SMA,49.7,2000,4,1156.7,2,61.24285714285714,968.6
2000-05-01,SMA,136.9,2000,5,1156.7,2,80.35714285714286,968.6
2000-06-01,SMA,75.7,2000,6,1156.7,2,52.57142857142858,968.6
2000-07-01,SMA,195.5,2000,7,1156.7,2,148.44285714285715,968.6
2000-08-01,SMA,142.9,2000,8,1156.7,2,93.87142857142857,968.6
2000-09-01,SMA,127.5,2000,9,1156.7,2,81.68571428571428,968.6
2000-10-01,SMA,72,2000,10,1156.7,2,102.89999999999999,968.6
2000-11-01,SMA,67.1,2000,11,1156.7,2,102.15714285714286,968.6
2000-12-01,SMA,36.8,2000,12,1156.7,2,55.642857142857146,968.6
2001-01-01,SMA,99.3,2001,1,1482.9,2,113.04285714285714,1255.1285714285714
2001-02-01,SMA,53.1,2001,2,1482.9,2,41.67142857142857,1255.1285714285714
2001-03-01,SMA,237.4,2001,3,1482.9,2,235.32857142857145,1255.1285714285714
2001-04-01,SMA,129.8,2001,4,1482.9,2,131.47142857142856,1255.1285714285714
2001-05-01,SMA,116.2,2001,5,1482.9,2,81.3,1255.1285714285714
2001-06-01,SMA,182.3,2001,6,1482.9,2,143.67142857142858,1255.1285714285714
2001-07-01,SMA,140.9,2001,7,1482.9,2,110.11428571428571,1255.1285714285714
2001-08-01,SMA,111.6,2001,8,1482.9,2,91.4,1255.1285714285714
2001-09-01,SMA,189.3,2001,9,1482.9,2,122.92857142857143,1255.1285714285714
2001-10-01,SMA,81,2001,10,1482.9,2,68.1,1255.1285714285714
2001-11-01,SMA,98.7,2001,11,1482.9,2,75.58571428571429,1255.1285714285714
2001-12-01,SMA,43.3,2001,12,1482.9,2,40.51428571428571,1255.1285714285714
2002-01-01,SMA,25.3,2002,1,1275.8,2,27.9,1226.2142857142858
2002-02-01,SMA,85.2,2002,2,1275.8,2,85.02857142857142,1226.2142857142858
2002-03-01,SMA,57.6,2002,3,1275.8,2,65.42857142857143,1226.2142857142858
2002-04-01,SMA,70,2002,4,1275.8,2,38.08571428571429,1226.2142857142858
2002-05-01,SMA,180.4,2002,5,1275.8,2,142.2,1226.2142857142858
2002-06-01,SMA,84.8,2002,6,1275.8,2,87.85714285714286,1226.2142857142858
2002-07-01,SMA,109.7,2002,7,1275.8,2,111.31428571428572,1226.2142857142858
2002-08-01,SMA,149.8,2002,8,1275.8,2,142.81428571428572,1226.2142857142858
2002-09-01,SMA,123.4,2002,9,1275.8,2,79.88571428571429,1226.2142857142858
2002-10-01,SMA,127.9,2002,10,1275.8,2,138.72857142857143,1226.2142857142858
2002-11-01,SMA,181.6,2002,11,1275.8,2,225.70000000000002,1226.2142857142858
2002-12-01,SMA,80.1,2002,12,1275.8,2,81.27142857142857,1226.2142857142858
2003-01-01,SMA,66.4,2003,1,859.2,2,77.88571428571429,771.2
2003-02-01,SMA,34.3,2003,2,859.2,2,31.457142857142856,771.2
2003-03-01,SMA,31.3,2003,3,859.2,2,24.67142857142857,771.2
2003-04-01,SMA,54.3,2003,4,859.2,2,59,771.2
2003-05-01,SMA,115.5,2003,5,859.2,2,70.47142857142858,771.2
2003-06-01,SMA,57.8,2003,6,859.2,2,50.614285714285714,771.2
2003-07-01,SMA,110.9,2003,7,859.2,2,84.92857142857143,771.2
2003-08-01,SMA,81.8,2003,8,859.2,2,92.15714285714286,771.2
2003-09-01,SMA,45.6,2003,9,859.2,2,54.05714285714286,771.2
2003-10-01,SMA,143.9,2003,10,859.2,2,141.65714285714284,771.2
2003-11-01,SMA,77.9,2003,11,859.2,2,48.471428571428575,771.2
2003-12-01,SMA,39.5,2003,12,859.2,2,35.82857142857143,771.2
2004-01-01,SMA,156.3,2004,1,1071,2,167.47142857142856,987.3142857142857
2004-02-01,SMA,41.4,2004,2,1071,2,30.942857142857143,987.3142857142857
2004-03-01,SMA,66.7,2004,3,1071,2,52.51428571428571,987.3142857142857
2004-04-01,SMA,45.8,2004,4,1071,2,34.72857142857143,987.3142857142857
2004-05-01,SMA,172.1,2004,5,1071,2,71.7,987.3142857142857
2004-06-01,SMA,139.1,2004,6,1071,2,91.75714285714285,987.3142857142857
2004-07-01,SMA,118.3,2004,7,1071,2,85.94285714285714,987.3142857142857
2004-08-01,SMA,57.4,2004,8,1071,2,169.32857142857142,987.3142857142857
